zona,PrecioActual,metros,habitaciones,tiene_ascensor,localizacion,planta_num,baños,PrecioActual_log,Latitud,Longitud
barrio-de-salamanca,1300000,150,3.0,1,EXTERIOR,6.0,0,14.077875591662238,40.4364379,-3.6857028
barrio-de-salamanca,1400000,161,4.0,1,EXTERIOR,3.0,0,14.151983508870947,40.4364379,-3.6857028
barrio-de-salamanca,1200000,133,3.0,1,INTERIOR,1.0,0,13.997832948091215,40.4364379,-3.6857028
retiro,1299000,166,3.0,1,EXTERIOR,6.0,0,14.07710606547538,40.4111495,-3.6760566
retiro,4100000,195,3.0,1,EXTERIOR,7.0,0,15.226497775576945,40.4111495,-3.6760566
chamberi,210000,38,1.0,0,EXTERIOR,0.0,1,12.25486757159303,40.4389621,-3.705302
fuencarral,700000,121,4.0,1,EXTERIOR,5.0,0,13.45883704259595,40.426213,-3.7009931
centro,370000,38,2.0,0,EXTERIOR,3.0,0,12.821260987319457,40.4176527,-3.7079547
puente-de-vallecas,155000,59,2.0,1,EXTERIOR,0.0,0,11.951186847493476,40.3868601,-3.6591803
villa-de-vallecas,167700,89,3.0,1,EXTERIOR,9.0,0,12.02993791082274,40.3739576,-3.6121632
latina,590000,178,3.0,0,EXTERIOR,0.0,0,13.28787951079572,40.4035317,-3.736152
tetuan,530000,86,3.0,1,EXTERIOR,3.0,0,13.180634172318978,40.4605781,-3.6982806
centro,660000,81,2.0,1,EXTERIOR,6.0,0,13.399996629152975,40.4176527,-3.7079547
centro,779000,176,3.0,1,EXTERIOR,3.0,0,13.565767608549109,40.4176527,-3.7079547
barrio-de-salamanca,845000,70,2.0,0,INTERIOR,1.0,0,13.647093089770562,40.4364379,-3.6857028
moncloa,925000,107,3.0,1,EXTERIOR,2.0,0,13.73755009757506,40.4350196,-3.719236
latina,397000,62,1.0,0,EXTERIOR,0.0,0,12.891694078557842,40.4035317,-3.736152
moratalaz,379000,91,3.0,1,EXTERIOR,4.0,0,12.84529412258351,40.4059332,-3.6448737
usera,225000,54,2.0,1,EXTERIOR,2.0,0,12.323860125621126,40.383894,-3.7064459
carabanchel,320000,95,2.0,1,EXTERIOR,0.0,0,12.676079399771027,40.3742112,-3.744676
retiro,275000,80,2.0,1,INTERIOR,-1.0,0,12.524530013005734,40.4111495,-3.6760566
barrio-de-salamanca,890000,65,1.0,1,EXTERIOR,6.0,1,13.698977865303197,40.4364379,-3.6857028
puente-de-vallecas,275000,122,3.0,0,EXTERIOR,1.0,0,12.524530013005734,40.3868601,-3.6591803
barrio-de-salamanca,1999000,191,3.0,1,EXTERIOR,0.0,0,14.508158113732536,40.4364379,-3.6857028
barrio-de-salamanca,1590000,166,4.0,1,EXTERIOR,5.0,0,14.279245203127035,40.4364379,-3.6857028
barrio-de-salamanca,3650000,277,4.0,1,EXTERIOR,2.0,0,15.11023799953124,40.4364379,-3.6857028
tetuan,289000,50,2.0,1,EXTERIOR,0.0,0,12.574185427296195,40.4605781,-3.6982806
centro,1150000,110,2.0,1,EXTERIOR,5.0,0,13.955273369904273,40.4176527,-3.7079547
chamartin,1250000,153,5.0,1,EXTERIOR,6.0,0,14.038654909278163,40.4739539,-3.6827087
centro,839000,102,2.0,1,EXTERIOR,8.0,2,13.639967177343745,40.4176527,-3.7079547
tetuan,1950000,209,4.0,1,EXTERIOR,12.0,0,14.48334044336031,40.4605781,-3.6982806
moratalaz,359000,110,4.0,1,EXTERIOR,1.0,2,12.791080452981857,40.4059332,-3.6448737
retiro,605000,164,4.0,1,EXTERIOR,2.0,3,13.312985389904174,40.4111495,-3.6760566
tetuan,220000,47,1.0,1,EXTERIOR,0.0,0,12.301387370778713,40.4605781,-3.6982806
villaverde,70250,57,3.0,0,EXTERIOR,2.0,0,11.159829821970122,40.3456104,-3.6959556
centro,1700000,212,3.0,1,EXTERIOR,4.0,0,14.346139397261565,40.4176527,-3.7079547
usera,135000,65,2.0,0,EXTERIOR,5.0,0,11.813037464800539,40.383894,-3.7064459
puente-de-vallecas,265000,69,3.0,0,EXTERIOR,4.0,0,12.487488878546145,40.3868601,-3.6591803
chamartin,785900,107,3.0,1,EXTERIOR,1.0,2,13.574586109279974,40.4739539,-3.6827087
barrio-de-salamanca,205000,32,1.0,0,INTERIOR,0.0,0,12.230770136157428,40.4364379,-3.6857028
moratalaz,175000,62,2.0,0,EXTERIOR,0.0,0,12.07254696717504,40.4059332,-3.6448737
centro,549000,71,1.0,1,EXTERIOR,4.0,1,13.215855541983634,40.4176527,-3.7079547
centro,340000,45,2.0,0,INTERIOR,1.0,1,12.73670383776449,40.4176527,-3.7079547
villa-de-vallecas,235000,87,1.0,1,EXTERIOR,4.0,0,12.367345048436391,40.3739576,-3.6121632
villaverde,83000,50,2.0,0,EXTERIOR,1.0,0,11.326607934898927,40.3456104,-3.6959556
chamartin,1820000,314,5.0,1,EXTERIOR,2.0,0,14.414347608503377,40.4739539,-3.6827087
chamartin,1650000,230,4.0,1,EXTERIOR,1.0,0,14.316286451937186,40.4739539,-3.6827087
fuencarral,290000,103,3.0,0,EXTERIOR,3.0,1,12.577639650232573,40.426213,-3.7009931
puente-de-vallecas,280000,85,3.0,1,EXTERIOR,3.0,2,12.54254845357358,40.3868601,-3.6591803
moncloa,720000,139,2.0,1,EXTERIOR,2.0,0,13.487007879880162,40.4350196,-3.719236
chamartin,850000,68,1.0,1,INTERIOR,2.0,0,13.652992804936396,40.4739539,-3.6827087
barrio-de-salamanca,1000000,124,3.0,1,EXTERIOR,4.0,2,13.815511557963774,40.4364379,-3.6857028
puente-de-vallecas,245000,100,3.0,1,EXTERIOR,2.0,2,12.409017571151187,40.3868601,-3.6591803
hortaleza,230000,75,2.0,0,EXTERIOR,4.0,0,12.345838935721968,40.4725491,-3.6425515
latina,440200,112,3.0,1,EXTERIOR,1.0,0,12.994986719766603,40.4035317,-3.736152
barrio-de-salamanca,1530000,175,3.0,1,INTERIOR,2.0,0,14.240778946963175,40.4364379,-3.6857028
chamartin,2100000,280,4.0,1,EXTERIOR,2.0,0,14.557448378884015,40.4739539,-3.6827087
villa-de-vallecas,478100,102,3.0,1,EXTERIOR,1.0,0,13.07757728622464,40.3739576,-3.6121632
villa-de-vallecas,460000,159,4.0,1,EXTERIOR,2.0,0,13.038983942375959,40.3739576,-3.6121632
carabanchel,160000,45,1.0,1,EXTERIOR,0.0,0,11.982935344196433,40.3742112,-3.744676
centro,2100000,90,4.0,1,EXTERIOR,3.0,0,14.557448378884015,40.4176527,-3.7079547
chamberi,1164900,180,4.0,1,EXTERIOR,1.0,3,13.968146662830284,40.4389621,-3.705302
chamberi,650000,75,2.0,1,EXTERIOR,5.0,0,13.384729180332174,40.4389621,-3.705302
barrio-de-salamanca,1095000,86,2.0,1,EXTERIOR,5.0,0,13.90626583447433,40.4364379,-3.6857028
arganzuela,274990,57,2.0,1,INTERIOR,1.0,0,12.524493648840432,40.3969535,-3.6972891
centro,268900,74,2.0,1,EXTERIOR,-1.0,0,12.502098561104633,40.4176527,-3.7079547
chamartin,2990000,320,4.0,1,EXTERIOR,4.0,0,14.910784279814974,40.4739539,-3.6827087
chamartin,790000,96,1.0,0,EXTERIOR,2.0,0,13.579789490265188,40.4739539,-3.6827087
centro,495000,87,2.0,1,INTERIOR,5.0,0,13.112315061750808,40.4176527,-3.7079547
barrio-de-salamanca,2259000,197,3.0,1,EXTERIOR,3.0,0,14.630433238123791,40.4364379,-3.6857028
barrio-de-salamanca,395000,50,2.0,1,INTERIOR,0.0,0,12.886643575525625,40.4364379,-3.6857028
tetuan,214900,52,2.0,0,EXTERIOR,2.0,0,12.277932735946903,40.4605781,-3.6982806
barrio-de-salamanca,410000,81,3.0,1,EXTERIOR,-1.0,1,12.923914877701906,40.4364379,-3.6857028
barrio-de-salamanca,1500000,120,2.0,1,INTERIOR,3.0,2,14.220976332738882,40.4364379,-3.6857028
ciudad-lineal,663000,146,4.0,1,EXTERIOR,3.0,3,13.404531777462488,40.4484305,-3.650495
barrio-de-salamanca,1275000,106,3.0,1,EXTERIOR,1.0,0,14.058457520888082,40.4364379,-3.6857028
retiro,1679000,133,2.0,1,EXTERIOR,4.0,0,14.333709531652115,40.4111495,-3.6760566
centro,248000,37,1.0,1,INTERIOR,2.0,1,12.421188057397055,40.4176527,-3.7079547
san-blas,190000,55,1.0,1,EXTERIOR,4.0,0,12.154784614286667,40.4275001,-3.615954
villaverde,300000,80,2.0,1,EXTERIOR,2.0,0,12.611541086966115,40.3456104,-3.6959556
barrio-de-salamanca,2400000,165,3.0,1,EXTERIOR,3.0,0,14.690979711984754,40.4364379,-3.6857028
ciudad-lineal,353000,67,2.0,1,EXTERIOR,0.0,0,12.77422616877261,40.4484305,-3.650495
centro,548000,119,2.0,1,EXTERIOR,1.0,0,13.214032390746006,40.4176527,-3.7079547
centro,820000,114,2.0,1,EXTERIOR,2.0,0,13.617060838751888,40.4176527,-3.7079547
hortaleza,253500,72,3.0,1,EXTERIOR,1.0,0,12.44312304677877,40.4725491,-3.6425515
centro,1650000,151,4.0,1,EXTERIOR,3.0,0,14.316286451937186,40.4176527,-3.7079547
san-blas,360000,120,2.0,1,EXTERIOR,2.0,0,12.793862088206213,40.4275001,-3.615954
tetuan,740000,120,4.0,1,EXTERIOR,6.0,0,13.51440681653079,40.4605781,-3.6982806
ciudad-lineal,420000,140,5.0,0,EXTERIOR,3.0,2,12.948012371209098,40.4484305,-3.650495
villaverde,100000,44,1.0,0,EXTERIOR,0.0,0,11.51293546492023,40.3456104,-3.6959556
latina,369000,109,4.0,1,EXTERIOR,7.0,0,12.818554633046093,40.4035317,-3.736152
barrio-de-salamanca,3599999,358,7.0,1,EXTERIOR,1.0,0,15.096444403426338,40.4364379,-3.6857028
centro,375000,66,1.0,0,EXTERIOR,1.0,1,12.834683971615659,40.4176527,-3.7079547
carabanchel,215000,52,1.0,0,EXTERIOR,2.0,0,12.278397958261774,40.3742112,-3.744676
barrio-de-salamanca,380000,80,3.0,1,EXTERIOR,0.0,0,12.847929163278053,40.4364379,-3.6857028
moratalaz,315000,100,4.0,0,EXTERIOR,0.0,2,12.660331092405906,40.4059332,-3.6448737
centro,565000,84,3.0,1,EXTERIOR,1.0,0,13.244582780038517,40.4176527,-3.7079547
hortaleza,152000,84,3.0,0,EXTERIOR,3.0,0,11.931642378754141,40.4725491,-3.6425515
arganzuela,189990,45,1.0,0,EXTERIOR,0.0,0,12.154731981599651,40.3969535,-3.6972891
san-blas,230000,85,3.0,0,EXTERIOR,3.0,0,12.345838935721968,40.4275001,-3.615954
barrio-de-salamanca,899000,62,1.0,1,EXTERIOR,3.0,0,13.70903942580019,40.4364379,-3.6857028
carabanchel,295000,93,3.0,1,EXTERIOR,1.0,1,12.59473402514672,40.3742112,-3.744676
centro,1420000,107,2.0,1,EXTERIOR,8.0,0,14.166168133802548,40.4176527,-3.7079547
vicalvaro,360000,110,3.0,1,EXTERIOR,1.0,2,12.793862088206213,40.4018377,-3.5950537
moratalaz,232000,82,3.0,1,EXTERIOR,1.0,0,12.354496960983985,40.4059332,-3.6448737
barrio-de-salamanca,4650000,293,4.0,0,EXTERIOR,5.0,0,15.35237799261728,40.4364379,-3.6857028
chamartin,1350000,100,3.0,1,EXTERIOR,7.0,0,14.115615891155079,40.4739539,-3.6827087
barrio-de-salamanca,1349000,120,2.0,1,INTERIOR,1.0,0,14.114874876479462,40.4364379,-3.6857028
centro,1150000,138,3.0,1,EXTERIOR,3.0,0,13.955273369904273,40.4176527,-3.7079547
centro,1675000,220,3.0,1,EXTERIOR,2.0,0,14.331324320256051,40.4176527,-3.7079547
tetuan,349970,69,2.0,1,EXTERIOR,2.0,0,12.765605572889896,40.4605781,-3.6982806
centro,725000,97,3.0,0,EXTERIOR,5.0,2,13.493928313146206,40.4176527,-3.7079547
chamartin,900000,110,2.0,1,EXTERIOR,2.0,0,13.710151153416941,40.4739539,-3.6827087
tetuan,510000,53,1.0,1,EXTERIOR,4.0,0,13.1421679654829,40.4605781,-3.6982806
hortaleza,445000,85,1.0,1,EXTERIOR,5.0,0,13.005831808336863,40.4725491,-3.6425515
barajas,538000,110,2.0,1,EXTERIOR,4.0,2,13.195615697878253,40.4733176,-3.5798446
centro,498000,69,2.0,1,EXTERIOR,3.0,1,13.118357364036902,40.4176527,-3.7079547
chamberi,1150000,100,2.0,1,EXTERIOR,6.0,0,13.955273369904273,40.4389621,-3.705302
centro,480000,110,3.0,0,EXTERIOR,3.0,0,13.081543466215237,40.4176527,-3.7079547
tetuan,225000,55,2.0,0,EXTERIOR,1.0,0,12.323860125621126,40.4605781,-3.6982806
usera,235750,72,2.0,1,EXTERIOR,0.0,2,12.370531442268256,40.383894,-3.7064459
centro,596000,76,1.0,1,INTERIOR,3.0,0,13.297997623898429,40.4176527,-3.7079547
hortaleza,553000,87,2.0,1,EXTERIOR,1.0,0,13.223115088821102,40.4725491,-3.6425515
hortaleza,750000,320,8.0,1,EXTERIOR,0.0,0,13.527829818844937,40.4725491,-3.6425515
barrio-de-salamanca,1650000,153,2.0,1,EXTERIOR,4.0,0,14.316286451937186,40.4364379,-3.6857028
barrio-de-salamanca,2259000,197,3.0,1,EXTERIOR,3.0,0,14.630433238123791,40.4364379,-3.6857028
centro,899000,199,5.0,0,EXTERIOR,1.0,0,13.70903942580019,40.4176527,-3.7079547
centro,875000,159,3.0,1,EXTERIOR,1.0,0,13.681980308196241,40.4176527,-3.7079547
hortaleza,300000,109,4.0,1,EXTERIOR,1.0,0,12.611541086966115,40.4725491,-3.6425515
barrio-de-salamanca,1769000,162,2.0,1,EXTERIOR,6.0,0,14.385925538432888,40.4364379,-3.6857028
chamberi,1680000,186,3.0,1,EXTERIOR,3.0,0,14.33430494661736,40.4389621,-3.705302
vicalvaro,375000,94,3.0,1,EXTERIOR,0.0,0,12.834683971615659,40.4018377,-3.5950537
barrio-de-salamanca,2800000,281,4.0,1,EXTERIOR,3.0,0,14.845130332288226,40.4364379,-3.6857028
fuencarral,269000,84,3.0,0,EXTERIOR,4.0,0,12.502470376049185,40.426213,-3.7009931
tetuan,209000,52,1.0,1,EXTERIOR,0.0,0,12.250094315624496,40.4605781,-3.6982806
moncloa,1335000,195,3.0,1,EXTERIOR,2.0,0,14.104442598879876,40.4350196,-3.719236
barrio-de-salamanca,320000,59,2.0,0,EXTERIOR,-1.0,0,12.676079399771027,40.4364379,-3.6857028
fuencarral,365000,70,2.0,1,EXTERIOR,3.0,0,12.807655372286902,40.426213,-3.7009931
tetuan,375000,72,2.0,1,EXTERIOR,2.0,0,12.834683971615659,40.4605781,-3.6982806
chamartin,3500000,310,5.0,1,EXTERIOR,1.0,5,15.068273812173887,40.4739539,-3.6827087
centro,460000,85,2.0,1,EXTERIOR,2.0,2,13.038983942375959,40.4176527,-3.7079547
barrio-de-salamanca,1489950,137,3.0,1,EXTERIOR,3.0,0,14.214253791474848,40.4364379,-3.6857028
centro,650000,101,5.0,1,EXTERIOR,2.0,0,13.384729180332174,40.4176527,-3.7079547
retiro,1495000,206,3.0,1,EXTERIOR,0.0,2,14.217637433703022,40.4111495,-3.6760566
chamberi,795000,95,2.0,1,EXTERIOR,1.0,2,13.586098651497313,40.4389621,-3.705302
ciudad-lineal,290500,81,3.0,0,EXTERIOR,4.0,0,12.57936229760897,40.4484305,-3.650495
barrio-de-salamanca,950000,145,4.0,1,EXTERIOR,2.0,3,13.76421831620775,40.4364379,-3.6857028
retiro,1149000,119,2.0,1,INTERIOR,3.0,2,13.954403427152533,40.4111495,-3.6760566
barrio-de-salamanca,1399000,131,2.0,1,EXTERIOR,3.0,0,14.151268968443645,40.4364379,-3.6857028
arganzuela,176000,37,1.0,0,INTERIOR,1.0,0,12.07824495582233,40.3969535,-3.6972891
fuencarral,960000,138,3.0,1,EXTERIOR,7.0,0,13.774689605110144,40.426213,-3.7009931
usera,250000,100,4.0,1,EXTERIOR,5.0,0,12.429220196836383,40.383894,-3.7064459
moratalaz,215000,55,2.0,1,EXTERIOR,0.0,0,12.278397958261774,40.4059332,-3.6448737
chamberi,4315000,459,5.0,1,EXTERIOR,2.0,0,15.277608114249349,40.4389621,-3.705302
hortaleza,1240000,293,4.0,1,EXTERIOR,8.0,0,14.030622744032508,40.4725491,-3.6425515
ciudad-lineal,350000,65,3.0,0,EXTERIOR,4.0,0,12.765691290604371,40.4484305,-3.650495
centro,350000,51,1.0,1,INTERIOR,1.0,1,12.765691290604371,40.4176527,-3.7079547
villaverde,375000,127,3.0,1,EXTERIOR,3.0,0,12.834683971615659,40.3456104,-3.6959556
barrio-de-salamanca,680000,93,3.0,1,INTERIOR,6.0,1,13.429849547739444,40.4364379,-3.6857028
tetuan,590000,78,3.0,1,EXTERIOR,1.0,0,13.28787951079572,40.4605781,-3.6982806
barrio-de-salamanca,1359000,101,2.0,1,INTERIOR,1.0,2,14.122260428968183,40.4364379,-3.6857028
usera,200000,60,1.0,0,EXTERIOR,0.0,0,12.206077645517674,40.383894,-3.7064459
retiro,3780000,306,4.0,1,EXTERIOR,5.0,0,15.145234832146,40.4111495,-3.6760566
tetuan,145000,31,1.0,0,INTERIOR,1.0,0,11.884495917930655,40.4605781,-3.6982806
chamberi,986210,133,2.0,1,EXTERIOR,9.0,3,13.801625606634111,40.4389621,-3.705302
centro,1699990,200,7.0,1,EXTERIOR,1.0,4,14.346133514894783,40.4176527,-3.7079547
retiro,2100000,209,3.0,1,EXTERIOR,3.0,0,14.557448378884015,40.4111495,-3.6760566
san-blas,435000,64,2.0,1,EXTERIOR,4.0,0,12.983103608918753,40.4275001,-3.615954
barajas,870000,149,4.0,1,EXTERIOR,0.0,0,13.676249640055394,40.4733176,-3.5798446
centro,399000,72,3.0,1,INTERIOR,4.0,0,12.896719202134523,40.4176527,-3.7079547
chamberi,845000,112,5.0,1,EXTERIOR,1.0,0,13.647093089770562,40.4389621,-3.705302
villaverde,118000,63,1.0,1,EXTERIOR,4.0,0,11.678448377988165,40.3456104,-3.6959556
barrio-de-salamanca,1300000,121,3.0,1,EXTERIOR,1.0,0,14.077875591662238,40.4364379,-3.6857028
usera,625000,127,4.0,1,EXTERIOR,6.0,0,13.345508528717259,40.383894,-3.7064459
centro,248000,37,1.0,1,INTERIOR,2.0,1,12.421188057397055,40.4176527,-3.7079547
barrio-de-salamanca,1200000,124,3.0,1,EXTERIOR,2.0,3,13.997832948091215,40.4364379,-3.6857028
usera,330000,107,3.0,1,EXTERIOR,1.0,0,12.706850963741102,40.383894,-3.7064459
retiro,550000,85,3.0,1,INTERIOR,1.0,2,13.217675375388819,40.4111495,-3.6760566
chamberi,1070000,179,4.0,1,EXTERIOR,5.0,0,13.883170141017091,40.4389621,-3.705302
centro,1400000,170,2.0,1,EXTERIOR,4.0,0,14.151983508870947,40.4176527,-3.7079547
barrio-de-salamanca,3795000,283,4.0,1,EXTERIOR,4.0,1,15.149195232316444,40.4364379,-3.6857028
puente-de-vallecas,220000,81,2.0,0,EXTERIOR,1.0,0,12.301387370778713,40.3868601,-3.6591803
retiro,1679000,133,2.0,1,EXTERIOR,4.0,1,14.333709531652115,40.4111495,-3.6760566
centro,315000,67,2.0,0,EXTERIOR,0.0,0,12.660331092405906,40.4176527,-3.7079547
fuencarral,1399000,186,4.0,1,EXTERIOR,4.0,1,14.151268968443645,40.426213,-3.7009931
centro,960000,203,7.0,0,EXTERIOR,2.0,0,13.774689605110144,40.4176527,-3.7079547
chamartin,560000,96,1.0,1,EXTERIOR,0.0,0,13.235693848424024,40.4739539,-3.6827087
fuencarral,1036500,104,3.0,1,EXTERIOR,4.0,0,13.851361175642841,40.426213,-3.7009931
centro,409000,66,2.0,0,EXTERIOR,5.0,1,12.921472880009725,40.4176527,-3.7079547
barrio-de-salamanca,1550000,148,3.0,1,INTERIOR,1.0,3,14.253766134056512,40.4364379,-3.6857028
centro,370000,40,1.0,0,EXTERIOR,2.0,0,12.821260987319457,40.4176527,-3.7079547
ciudad-lineal,249000,74,3.0,0,EXTERIOR,3.0,0,12.425212191503038,40.4484305,-3.650495
chamartin,720000,90,2.0,1,EXTERIOR,5.0,2,13.487007879880162,40.4739539,-3.6827087
retiro,915000,115,3.0,1,INTERIOR,5.0,1,13.726680437153236,40.4111495,-3.6760566
centro,2250000,173,2.0,1,EXTERIOR,5.0,0,14.626441218624949,40.4176527,-3.7079547
moratalaz,250000,54,2.0,0,EXTERIOR,3.0,0,12.429220196836383,40.4059332,-3.6448737
puente-de-vallecas,179900,54,2.0,0,EXTERIOR,3.0,1,12.100161978566867,40.3868601,-3.6591803
arganzuela,675000,130,3.0,1,EXTERIOR,3.0,0,13.42246945133505,40.3969535,-3.6972891
chamartin,675000,105,4.0,1,EXTERIOR,3.0,0,13.42246945133505,40.4739539,-3.6827087
chamberi,3600000,240,4.0,1,EXTERIOR,1.0,0,15.096444681204078,40.4389621,-3.705302
chamberi,379000,57,1.0,0,INTERIOR,0.0,0,12.84529412258351,40.4389621,-3.705302
barrio-de-salamanca,750000,113,2.0,1,EXTERIOR,6.0,0,13.527829818844937,40.4364379,-3.6857028
latina,198000,67,2.0,0,INTERIOR,0.0,0,12.19602736016897,40.4035317,-3.736152
moratalaz,370000,80,2.0,1,EXTERIOR,3.0,0,12.821260987319457,40.4059332,-3.6448737
centro,260000,36,1.0,1,INTERIOR,2.0,0,12.468440756144114,40.4176527,-3.7079547
tetuan,171990,110,2.0,0,EXTERIOR,-1.0,1,12.055197428845164,40.4605781,-3.6982806
retiro,1150000,158,4.0,1,EXTERIOR,3.0,0,13.955273369904273,40.4111495,-3.6760566
puente-de-vallecas,205000,65,2.0,0,EXTERIOR,2.0,0,12.230770136157428,40.3868601,-3.6591803
puente-de-vallecas,79900,56,3.0,0,EXTERIOR,2.0,1,11.288543647320601,40.3868601,-3.6591803
villa-de-vallecas,563000,129,3.0,1,EXTERIOR,1.0,0,13.241036683319184,40.3739576,-3.6121632
chamberi,375000,40,1.0,0,INTERIOR,4.0,0,12.834683971615659,40.4389621,-3.705302
latina,399000,104,4.0,1,EXTERIOR,7.0,0,12.896719202134523,40.4035317,-3.736152
centro,375000,55,2.0,1,INTERIOR,3.0,0,12.834683971615659,40.4176527,-3.7079547
barrio-de-salamanca,298000,35,1.0,1,INTERIOR,1.0,1,12.604852121186608,40.4364379,-3.6857028
carabanchel,395000,99,4.0,1,EXTERIOR,8.0,0,12.886643575525625,40.3742112,-3.744676
barrio-de-salamanca,1489000,137,3.0,1,EXTERIOR,3.0,0,14.213615983257593,40.4364379,-3.6857028
carabanchel,75000,73,3.0,0,EXTERIOR,-1.0,1,11.225256725762893,40.3742112,-3.744676
barrio-de-salamanca,850000,133,3.0,1,EXTERIOR,5.0,0,13.652992804936396,40.4364379,-3.6857028
moratalaz,229000,64,2.0,0,EXTERIOR,2.0,0,12.34148164933907,40.4059332,-3.6448737
centro,3300000,137,2.0,1,EXTERIOR,9.0,2,15.009433329466965,40.4176527,-3.7079547
retiro,3800000,232,3.0,1,EXTERIOR,4.0,3,15.150511887854474,40.4111495,-3.6760566
barrio-de-salamanca,3480000,176,2.0,1,EXTERIOR,5.0,0,15.062543139106937,40.4364379,-3.6857028
chamartin,1099900,130,2.0,1,EXTERIOR,9.0,0,13.910730733718356,40.4739539,-3.6827087
carabanchel,119500,72,2.0,0,INTERIOR,2.0,0,11.691080018519527,40.3742112,-3.744676
centro,560000,80,3.0,0,EXTERIOR,2.0,0,13.235693848424024,40.4176527,-3.7079547
ciudad-lineal,181000,48,2.0,0,INTERIOR,1.0,0,12.10625783509458,40.4484305,-3.650495
latina,289000,70,2.0,1,EXTERIOR,2.0,0,12.574185427296195,40.4035317,-3.736152
tetuan,1600000,198,3.0,1,EXTERIOR,2.0,0,14.285514812209815,40.4605781,-3.6982806
chamartin,650000,94,2.0,1,EXTERIOR,6.0,0,13.384729180332174,40.4739539,-3.6827087
villaverde,299000,116,4.0,1,EXTERIOR,1.0,0,12.608202196848836,40.3456104,-3.6959556
centro,1550000,135,2.0,1,EXTERIOR,4.0,0,14.253766134056512,40.4176527,-3.7079547
retiro,384000,75,2.0,1,INTERIOR,1.0,1,12.85840043573314,40.4111495,-3.6760566
centro,370000,85,3.0,1,EXTERIOR,1.0,0,12.821260987319457,40.4176527,-3.7079547
carabanchel,222500,86,2.0,0,EXTERIOR,4.0,1,12.312686874960354,40.3742112,-3.744676
puente-de-vallecas,61100,40,1.0,1,EXTERIOR,1.0,0,11.020283511637867,40.3868601,-3.6591803
tetuan,310000,45,1.0,1,EXTERIOR,4.0,0,12.644330802262578,40.4605781,-3.6982806
tetuan,244000,62,3.0,1,EXTERIOR,0.0,0,12.404927602627597,40.4605781,-3.6982806
latina,414000,122,3.0,1,EXTERIOR,1.0,0,12.933623668263472,40.4035317,-3.736152
centro,620000,90,2.0,1,EXTERIOR,1.0,0,13.3374763699232,40.4176527,-3.7079547
centro,350000,55,1.0,1,INTERIOR,1.0,0,12.765691290604371,40.4176527,-3.7079547
moncloa,395000,67,1.0,1,EXTERIOR,4.0,1,12.886643575525625,40.4350196,-3.719236
moncloa,880000,130,3.0,1,EXTERIOR,4.0,0,13.68767832281738,40.4350196,-3.719236
barrio-de-salamanca,2100000,142,3.0,1,EXTERIOR,5.0,3,14.557448378884015,40.4364379,-3.6857028
carabanchel,215000,67,1.0,1,EXTERIOR,3.0,0,12.278397958261774,40.3742112,-3.744676
chamberi,1328000,147,2.0,1,EXTERIOR,5.0,1,14.099185362030282,40.4389621,-3.705302
barajas,250000,56,1.0,1,EXTERIOR,2.0,0,12.429220196836383,40.4733176,-3.5798446
centro,155000,19,1.0,0,INTERIOR,1.0,0,11.951186847493476,40.4176527,-3.7079547
san-blas,245000,74,3.0,0,EXTERIOR,2.0,0,12.409017571151187,40.4275001,-3.615954
villaverde,160000,50,2.0,0,EXTERIOR,0.0,0,11.982935344196433,40.3456104,-3.6959556
carabanchel,339000,130,3.0,0,EXTERIOR,0.0,3,12.733758336210744,40.3742112,-3.744676
chamberi,1635000,104,2.0,1,EXTERIOR,5.0,0,14.3071539739341,40.4389621,-3.705302
tetuan,750000,115,2.0,1,INTERIOR,6.0,0,13.527829818844937,40.4605781,-3.6982806
usera,380000,164,4.0,1,EXTERIOR,2.0,0,12.847929163278053,40.383894,-3.7064459
barrio-de-salamanca,1950000,190,4.0,1,EXTERIOR,2.0,4,14.48334044336031,40.4364379,-3.6857028
fuencarral,850000,171,3.0,1,EXTERIOR,7.0,0,13.652992804936396,40.426213,-3.7009931
centro,1700000,135,2.0,1,EXTERIOR,5.0,2,14.346139397261565,40.4176527,-3.7079547
san-blas,250000,52,1.0,1,EXTERIOR,1.0,0,12.429220196836383,40.4275001,-3.615954
barrio-de-salamanca,1489950,137,3.0,1,EXTERIOR,3.0,0,14.214253791474848,40.4364379,-3.6857028
barrio-de-salamanca,750000,85,2.0,1,INTERIOR,2.0,0,13.527829818844937,40.4364379,-3.6857028
san-blas,725000,198,4.0,1,EXTERIOR,3.0,0,13.493928313146206,40.4275001,-3.615954
barrio-de-salamanca,1460000,97,2.0,1,EXTERIOR,5.0,0,14.19394767861579,40.4364379,-3.6857028
barrio-de-salamanca,407000,70,2.0,1,EXTERIOR,2.0,0,12.91657092142417,40.4364379,-3.6857028
fuencarral,1399000,186,4.0,1,EXTERIOR,3.0,0,14.151268968443645,40.426213,-3.7009931
barrio-de-salamanca,1245000,118,3.0,1,EXTERIOR,2.0,0,14.034646891093473,40.4364379,-3.6857028
chamartin,1400000,286,5.0,1,EXTERIOR,1.0,0,14.151983508870947,40.4739539,-3.6827087
latina,249900,81,3.0,1,EXTERIOR,2.0,0,12.428820118415677,40.4035317,-3.736152
villaverde,273700,93,3.0,1,EXTERIOR,1.0,2,12.519791548657462,40.3456104,-3.6959556
villaverde,124000,91,3.0,1,EXTERIOR,1.0,0,11.728044909070785,40.3456104,-3.6959556
